game_id,season,week,team,season_type,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,assist_tackle,tackle_with_assist,sack,qb_hit,def_touchdown,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,total_off_points,total_def_points,extra_point,field_goal,kickoff,no_play,pass_snaps,punt,qb_kneel,qb_spike,rush_snaps,defense_snaps,st_snaps,rush_pct,pass_pct,home_win,home_loss,home_tie,away_win,away_loss,away_tie,win,loss,tie,record,win_pct,average_safety,average_interception,average_fumble,average_fumble_lost,average_fumble_forced,average_fumble_not_forced,average_fumble_out_of_bounds,average_solo_tackle,average_assist_tackle,average_tackle_with_assist,average_sack,average_qb_hit,average_def_touchdown,average_defensive_two_point_attempt,average_defensive_two_point_conv,average_defensive_extra_point_attempt,average_defensive_extra_point_conv
2012_04_CAR_ATL,2012,4,CAR,REG,0,1,0,0,0,0,0,43,8,0,7,11,0,0,0,0,0,30,0,3,3,5,4,47,5,0,0,19,66,16,0.29,0.71,0,0,0,0,1,0,1,3,0,'1-3-0,0.25,0,0.75,1,0.25,0.5,0.5,0,42,13.25,1,3,5,0.25,0,0,0,0
2012_05_SEA_CAR,2012,5,CAR,REG,1,2,1,1,1,0,0,39,18,0,2,2,1,0,0,0,0,17,6,1,3,3,4,27,3,1,0,34,62,10,0.55,0.44,0,1,0,0,0,0,1,4,0,'1-4-0,0.2,0.2,1,1,0.4,0.6,0.4,0,41.4,14.2,0.8,2.8,4.4,0.4,0,0,0,0
2012_07_DAL_CAR,2012,7,CAR,REG,0,0,1,1,1,0,0,43,14,0,0,0,0,0,0,0,0,19,0,1,4,3,4,34,4,1,0,30,65,12,0.46,0.52,0,1,0,0,0,0,1,5,0,'1-5-0,0.167,0.166666667,0.833333333,1,0.5,0.666666667,0.333333333,0,41.66666667,14.16666667,0.666666667,2.333333333,3.666666667,0.333333333,0,0,0,0
2012_08_CAR_CHI,2012,8,CAR,REG,0,1,2,2,2,0,0,45,5,0,6,5,0,0,0,0,0,17,0,2,2,7,2,35,4,0,0,19,54,15,0.35,0.65,0,0,0,0,1,0,1,6,0,'1-6-0,0.143,0.142857143,0.857142857,1.142857143,0.714285714,0.857142857,0.285714286,0,42.14285714,12.85714286,0.571428571,2.857142857,3.857142857,0.285714286,0,0,0,0
2012_09_CAR_WAS,2012,9,CAR,REG,0,0,0,0,0,0,0,32,30,7,4,7,0,0,0,0,0,13,0,1,2,4,9,43,3,0,0,32,75,10,0.43,0.57,0,0,0,1,0,0,2,6,0,'2-6-0,0.25,0.125,0.75,1,0.625,0.75,0.25,0,40.875,15,1.375,3,4.25,0.25,0,0,0,0
2012_10_DEN_CAR,2012,10,CAR,REG,0,0,3,2,3,0,0,43,8,0,1,3,0,0,0,0,0,22,0,4,3,4,3,39,6,2,0,20,61,17,0.33,0.64,0,1,0,0,0,0,2,7,0,'2-7-0,0.222,0.111111111,0.666666667,1.222222222,0.777777778,1,0.222222222,0,41.11111111,14.22222222,1.222222222,2.777777778,4.111111111,0.222222222,0,0,0,0
2012_11_TB_CAR,2012,11,CAR,REG,0,2,2,2,2,0,0,42,14,0,1,5,1,0,0,0,0,28,6,1,2,5,5,47,6,0,1,30,78,14,0.38,0.6,0,1,0,0,0,0,2,8,0,'2-8-0,0.2,0.1,0.8,1.3,0.9,1.1,0.2,0,41.2,14.2,1.1,2.6,4.2,0.3,0,0,0,0
2012_12_CAR_PHI,2012,12,CAR,REG,0,0,4,3,3,1,0,38,6,0,1,1,0,0,0,0,0,22,0,1,3,6,3,23,2,0,0,26,49,12,0.53,0.47,0,0,0,1,0,0,3,8,0,'3-8-0,0.273,0.090909091,0.727272727,1.545454545,1.090909091,1.272727273,0.272727273,0,40.90909091,13.45454545,1,2.454545455,3.909090909,0.272727273,0,0,0,0
2012_13_CAR_KC,2012,13,CAR,REG,0,0,0,0,0,0,0,62,0,0,1,3,0,0,0,0,0,27,0,3,2,4,5,24,3,0,0,43,67,12,0.64,0.36,0,0,0,0,1,0,3,9,0,'3-9-0,0.25,0.083333333,0.666666667,1.416666667,1,1.166666667,0.25,0,42.66666667,12.33333333,0.916666667,2.333333333,3.833333333,0.25,0,0,0,0
2012_14_ATL_CAR,2012,14,CAR,REG,0,1,0,0,0,0,0,37,11,0,2,6,0,0,0,0,0,20,0,2,0,6,3,52,4,0,0,11,63,12,0.17,0.83,1,0,0,0,0,0,4,9,0,'4-9-0,0.308,0.076923077,0.692307692,1.307692308,0.923076923,1.076923077,0.230769231,0,42.23076923,12.23076923,0.846153846,2.307692308,4,0.230769231,0,0,0,0
2012_15_CAR_SD,2012,15,CAR,REG,0,0,4,2,4,0,0,28,12,12,6,5,0,0,0,0,0,7,0,1,0,6,7,29,6,0,0,16,45,13,0.36,0.64,0,0,0,1,0,0,5,9,0,'5-9-0,0.357,0.071428571,0.642857143,1.5,1,1.285714286,0.214285714,0,41.21428571,12.21428571,1.642857143,2.571428571,4.071428571,0.214285714,0,0,0,0
2012_16_OAK_CAR,2012,16,CAR,REG,0,1,1,1,1,0,0,37,9,0,1,3,0,0,0,0,0,6,0,0,2,4,4,37,5,0,0,22,59,11,0.37,0.63,1,0,0,0,0,0,6,9,0,'6-9-0,0.4,0.066666667,0.666666667,1.466666667,1,1.266666667,0.2,0,40.93333333,12,1.533333333,2.466666667,4,0.2,0,0,0,0
2012_17_CAR_NO,2012,17,CAR,REG,0,1,0,0,0,0,0,44,8,0,2,3,0,0,0,0,0,32,0,5,1,9,1,45,6,0,0,18,63,21,0.29,0.71,0,0,0,1,0,0,7,9,0,'7-9-0,0.438,0.0625,0.6875,1.375,0.9375,1.1875,0.1875,0,41.125,11.75,1.4375,2.4375,3.9375,0.1875,0,0,0,0
2012_01_IND_CHI,2012,1,CHI,REG,0,3,2,2,2,0,0,41,6,0,3,7,0,0,0,0,0,15,0,3,1,8,3,48,5,0,0,15,63,17,0.24,0.76,1,0,0,0,0,0,1,0,0,'1-0-0,1,0,3,2,2,2,0,0,41,6,0,3,7,0,0,0,0,0
2012_02_CHI_GB,2012,2,CHI,REG,0,1,1,1,1,0,0,38,17,8,5,5,0,0,0,0,0,23,0,2,3,3,3,38,5,3,0,25,66,13,0.38,0.58,0,0,0,0,1,0,1,1,0,'1-1-0,0.5,0,2,1.5,1.5,1.5,0,0,39.5,11.5,4,4,6,0,0,0,0,0
2012_03_STL_CHI,2012,3,CHI,REG,0,2,0,0,0,0,0,43,3,0,6,8,1,0,0,0,0,7,6,0,2,6,3,40,6,0,1,17,58,14,0.29,0.69,1,0,0,0,0,0,2,1,0,'2-1-0,0.667,0,2,1,1,1,0,0,40.66666667,8.666666667,2.666666667,4.666666667,6.666666667,0.333333333,0,0,0,0
2012_04_CHI_DAL,2012,4,CHI,REG,0,5,2,0,1,1,0,52,5,2,1,2,2,0,0,0,0,20,12,1,1,7,1,55,3,0,0,14,69,12,0.2,0.8,0,0,0,1,0,0,3,1,0,'3-1-0,0.75,0,2.75,1.25,0.75,1,0.25,0,43.5,7.75,2.5,3.75,5.5,0.75,0,0,0,0
2012_05_CHI_JAX,2012,5,CHI,REG,0,2,1,1,1,0,0,41,2,0,3,4,2,0,0,0,0,5,12,0,1,8,7,36,6,1,0,16,53,15,0.3,0.68,0,0,0,1,0,0,4,1,0,'4-1-0,0.8,0,2.6,1.2,0.8,1,0.2,0,43,6.6,2,3.6,5.2,1,0,0,0,0
2012_07_DET_CHI,2012,7,CHI,REG,0,1,4,2,4,0,2,46,7,0,3,5,0,0,0,0,0,7,0,1,0,4,3,49,8,0,0,18,67,13,0.27,0.73,1,0,0,0,0,0,5,1,0,'5-1-0,0.833,0,2.333333333,1.666666667,1,1.5,0.166666667,0.333333333,43.5,6.666666667,1.666666667,3.5,5.166666667,0.833333333,0,0,0,0
2012_08_CAR_CHI,2012,8,CHI,REG,0,2,2,0,2,0,0,50,9,0,2,2,1,0,0,0,0,23,6,1,5,4,5,41,3,0,0,36,77,13,0.47,0.53,1,0,0,0,0,0,6,1,0,'6-1-0,0.857,0,2.285714286,1.714285714,0.857142857,1.571428571,0.142857143,0.285714286,44.42857143,7,1.428571429,3.285714286,4.714285714,0.857142857,0,0,0,0
2012_09_CHI_TEN,2012,9,CHI,REG,0,1,5,4,5,0,1,38,12,0,2,2,1,0,0,0,0,25,6,1,1,11,3,38,7,0,0,18,56,20,0.32,0.68,0,0,0,1,0,0,7,1,0,'7-1-0,0.875,0,2.125,2.125,1.25,2,0.125,0.375,43.625,7.625,1.25,3.125,4.375,0.875,0,0,0,0
2012_10_HOU_CHI,2012,10,CHI,REG,0,2,0,0,0,0,0,47,8,1,1,3,0,0,0,0,0,13,0,1,2,3,1,27,8,2,0,33,62,14,0.53,0.44,0,1,0,0,0,0,7,2,0,'7-2-0,0.778,0,2.111111111,1.888888889,1.111111111,1.777777778,0.111111111,0.333333333,44,7.666666667,1.222222222,2.888888889,4.222222222,0.777777778,0,0,0,0
2012_11_CHI_SF,2012,11,CHI,REG,0,0,0,0,0,0,0,38,10,6,2,2,0,0,0,0,0,30,0,3,3,3,3,25,4,1,0,28,54,13,0.52,0.46,0,0,0,0,1,0,7,3,0,'7-3-0,0.7,0,1.9,1.7,1,1.6,0.1,0.3,43.4,7.9,1.7,2.8,4,0.7,0,0,0,0
2012_12_MIN_CHI,2012,12,CHI,REG,0,1,2,2,1,1,0,43,5,0,2,6,0,0,0,0,0,10,0,1,2,6,1,45,4,0,0,20,65,13,0.31,0.69,1,0,0,0,0,0,8,3,0,'8-3-0,0.727,0,1.818181818,1.727272727,1.090909091,1.545454545,0.181818182,0.272727273,43.36363636,7.636363636,1.545454545,2.727272727,4.181818182,0.636363636,0,0,0,0
2012_13_SEA_CHI,2012,13,CHI,REG,0,0,3,1,2,1,0,48,4,0,2,2,0,0,0,0,0,23,0,2,1,4,3,39,5,0,0,32,71,12,0.45,0.55,0,1,0,0,0,0,8,4,0,'8-4-0,0.667,0,1.666666667,1.833333333,1.083333333,1.583333333,0.25,0.25,43.75,7.333333333,1.416666667,2.666666667,4,0.583333333,0,0,0,0
2012_14_CHI_MIN,2012,14,CHI,REG,0,1,2,0,2,0,1,40,12,0,1,1,0,0,0,0,0,15,0,3,0,3,5,18,7,3,0,35,56,13,0.62,0.32,0,0,0,0,1,0,8,5,0,'8-5-0,0.615,0,1.615384615,1.846153846,1,1.615384615,0.230769231,0.307692308,43.46153846,7.692307692,1.307692308,2.538461538,3.769230769,0.538461538,0,0,0,0
2012_15_GB_CHI,2012,15,CHI,REG,0,0,1,1,1,0,0,48,11,0,3,3,0,0,0,0,0,21,0,3,2,4,7,39,5,0,0,32,71,14,0.45,0.55,0,1,0,0,0,0,8,6,0,'8-6-0,0.571,0,1.5,1.785714286,1,1.571428571,0.214285714,0.285714286,43.78571429,7.928571429,1.214285714,2.571428571,3.714285714,0.5,0,0,0,0
2012_16_CHI_ARI,2012,16,CHI,REG,0,2,5,2,2,3,1,55,2,0,4,3,2,0,0,0,0,9,12,1,2,5,4,53,8,0,0,19,72,16,0.26,0.74,0,0,0,1,0,0,9,6,0,'9-6-0,0.6,0,1.533333333,2,1.066666667,1.6,0.4,0.333333333,44.53333333,7.533333333,1.133333333,2.666666667,3.666666667,0.6,0,0,0,0
2012_17_CHI_DET,2012,17,CHI,REG,0,1,3,3,2,1,0,41,7,0,1,2,0,0,0,0,0,24,0,3,1,7,2,42,5,0,1,20,63,16,0.32,0.67,0,0,0,1,0,0,10,6,0,'10-6-0,0.625,0,1.5,2.0625,1.1875,1.625,0.4375,0.3125,44.3125,7.5,1.0625,2.5625,3.5625,0.5625,0,0,0,0
2012_01_CIN_BAL,2012,1,CIN,REG,0,0,1,0,0,1,0,41,8,8,3,4,0,0,0,0,0,38,0,5,3,4,4,35,2,1,0,22,58,14,0.38,0.6,0,0,0,0,1,0,0,1,0,'0-1-0,0,0,0,1,0,0,1,0,41,8,8,3,4,0,0,0,0,0
2012_02_CLE_CIN,2012,2,CIN,REG,0,0,1,1,1,0,0,33,24,2,2,6,0,0,0,0,0,33,0,3,2,7,5,39,4,0,0,23,62,16,0.37,0.63,1,0,0,0,0,0,1,1,0,'1-1-0,0.5,0,0,1,0.5,0.5,0.5,0,37,16,5,2.5,5,0,0,0,0,0
2012_03_CIN_WAS,2012,3,CIN,REG,0,0,3,1,1,2,0,43,21,9,5,13,0,0,0,0,0,25,0,4,1,7,4,38,7,0,1,35,74,19,0.47,0.51,0,0,0,1,0,0,2,1,0,'2-1-0,0.667,0,0,1.666666667,0.666666667,0.666666667,1,0,39,17.66666667,6.333333333,3.333333333,7.666666667,0,0,0,0,0
2012_04_CIN_JAX,2012,4,CIN,REG,0,1,0,0,0,0,0,48,2,0,6,7,0,0,0,0,0,10,0,1,1,6,2,40,6,0,0,18,58,14,0.31,0.69,0,0,0,1,0,0,3,1,0,'3-1-0,0.75,0,0.25,1.25,0.5,0.5,0.75,0,41.25,13.75,4.75,4,7.5,0,0,0,0,0
2012_05_MIA_CIN,2012,5,CIN,REG,0,0,1,1,1,0,0,31,19,2,2,6,0,0,0,0,0,17,0,2,2,4,3,28,5,4,0,31,63,13,0.49,0.44,0,1,0,0,0,0,3,2,0,'3-2-0,0.6,0,0.2,1.2,0.6,0.6,0.6,0,39.2,14.8,4.2,3.6,7.2,0,0,0,0,0
2012_06_CIN_CLE,2012,6,CIN,REG,0,1,2,0,1,1,0,43,12,0,2,2,0,0,0,0,0,28,0,4,2,5,2,31,8,1,0,33,65,19,0.51,0.48,0,0,0,0,1,0,3,3,0,'3-3-0,0.5,0,0.333333333,1.333333333,0.5,0.666666667,0.666666667,0,39.83333333,14.33333333,3.5,3.333333333,6.333333333,0,0,0,0,0
2012_07_PIT_CIN,2012,7,CIN,REG,0,1,1,1,1,0,0,45,16,2,3,4,0,0,0,0,0,24,0,1,3,4,1,42,3,1,0,28,71,11,0.39,0.59,0,1,0,0,0,0,3,4,0,'3-4-0,0.429,0,0.428571429,1.285714286,0.571428571,0.714285714,0.571428571,0,40.57142857,14.57142857,3.285714286,3.285714286,6,0,0,0,0,0
2012_09_DEN_CIN,2012,9,CIN,REG,0,2,0,0,0,0,0,41,14,0,0,1,0,0,0,0,0,31,0,4,1,6,4,35,3,2,0,24,61,14,0.39,0.57,0,1,0,0,0,0,3,5,0,'3-5-0,0.375,0,0.625,1.125,0.5,0.625,0.5,0,40.625,14.5,2.875,2.875,5.375,0,0,0,0,0
2012_10_NYG_CIN,2012,10,CIN,REG,0,2,4,3,4,0,0,42,22,1,4,6,0,0,0,0,0,13,0,1,2,6,4,50,4,0,0,20,70,13,0.29,0.71,1,0,0,0,0,0,4,5,0,'4-5-0,0.444,0,0.777777778,1.444444444,0.777777778,1,0.444444444,0,40.77777778,15.33333333,2.666666667,3,5.444444444,0,0,0,0,0
2012_11_CIN_KC,2012,11,CIN,REG,0,0,3,1,2,1,0,53,0,0,4,8,0,0,0,0,0,6,0,0,2,5,3,33,7,0,1,26,60,14,0.43,0.55,0,0,0,1,0,0,5,5,0,'5-5-0,0.5,0,0.7,1.6,0.8,1.1,0.5,0,42,13.8,2.4,3.1,5.7,0,0,0,0,0
2012_12_OAK_CIN,2012,12,CIN,REG,0,1,1,1,1,0,0,36,20,1,4,8,0,0,0,0,0,10,0,1,1,6,2,38,6,0,0,23,61,14,0.38,0.62,1,0,0,0,0,0,6,5,0,'6-5-0,0.545,0,0.727272727,1.545454545,0.818181818,1.090909091,0.454545455,0,41.45454545,14.36363636,2.272727273,3.181818182,5.909090909,0,0,0,0,0
2012_13_CIN_SD,2012,13,CIN,REG,0,1,2,1,2,0,0,32,13,12,4,3,0,0,0,0,0,7,0,1,3,5,7,51,5,0,1,11,63,14,0.17,0.81,0,0,0,1,0,0,7,5,0,'7-5-0,0.583,0,0.75,1.583333333,0.833333333,1.166666667,0.416666667,0,40.66666667,14.25,3.083333333,3.25,5.666666667,0,0,0,0,0
2012_14_DAL_CIN,2012,14,CIN,REG,0,1,0,0,0,0,0,38,15,0,3,8,0,0,0,0,0,20,0,2,2,6,3,46,5,0,0,24,70,15,0.34,0.66,0,1,0,0,0,0,7,6,0,'7-6-0,0.538,0,0.769230769,1.461538462,0.769230769,1.076923077,0.384615385,0,40.46153846,14.30769231,2.846153846,3.230769231,5.846153846,0,0,0,0,0
2012_15_CIN_PHI,2012,15,CIN,REG,0,1,4,4,2,2,0,41,1,0,1,2,1,0,0,0,0,14,6,1,2,7,6,34,7,0,0,19,53,17,0.36,0.64,0,0,0,1,0,0,8,6,0,'8-6-0,0.571,0,0.785714286,1.642857143,1,1.142857143,0.5,0,40.5,13.35714286,2.642857143,3.071428571,5.571428571,0.071428571,0,0,0,0
2012_16_CIN_PIT,2012,16,CIN,REG,0,2,2,1,1,1,0,32,20,13,4,6,1,0,0,0,0,11,6,1,3,4,3,32,7,1,0,30,63,15,0.48,0.51,0,0,0,1,0,0,9,6,0,'9-6-0,0.6,0,0.866666667,1.666666667,1,1.133333333,0.533333333,0,39.93333333,13.8,3.333333333,3.133333333,5.6,0.133333333,0,0,0,0
2012_17_BAL_CIN,2012,17,CIN,REG,0,1,0,0,0,0,0,56,19,0,4,5,1,0,0,0,0,18,6,2,2,6,8,37,7,0,0,46,83,17,0.55,0.45,1,0,0,0,0,0,10,6,0,'10-6-0,0.625,0,0.875,1.5625,0.9375,1.0625,0.5,0,40.9375,14.125,3.125,3.1875,5.5625,0.1875,0,0,0,0
2012_18_CIN_HOU,2012,18,CIN,POST,0,1,1,0,0,1,0,60,9,1,0,2,1,0,0,0,0,20,6,1,4,4,4,36,3,2,2,37,77,12,0.48,0.47,0,0,0,0,1,0,10,7,0,'10-7-0,0.588,0,0.882352941,1.529411765,0.882352941,1,0.529411765,0,42.05882353,13.82352941,3,3,5.352941176,0.235294118,0,0,0,0
2012_01_PHI_CLE,2012,1,CLE,REG,0,4,3,1,2,1,0,58,8,0,2,11,1,0,0,0,0,18,6,2,2,5,7,58,6,3,0,27,88,15,0.31,0.66,0,1,0,0,0,0,0,1,0,'0-1-0,0,0,4,3,1,2,1,0,58,8,0,2,11,1,0,0,0,0
2012_02_CLE_CIN,2012,2,CLE,REG,0,1,0,0,0,0,0,47,10,0,6,6,0,0,0,0,0,28,0,4,2,6,7,37,3,1,0,24,62,15,0.39,0.6,0,0,0,0,1,0,0,2,0,'0-2-0,0,0,2.5,1.5,0.5,1,0.5,0,52.5,9,0,4,8.5,0.5,0,0,0,0
2012_03_BUF_CLE,2012,3,CLE,REG,0,0,2,1,0,2,0,46,7,0,1,1,0,0,0,0,0,24,0,3,1,3,4,36,6,4,0,30,70,13,0.43,0.51,0,1,0,0,0,0,0,3,0,'0-3-0,0,0,1.666666667,1.666666667,0.666666667,0.666666667,1,0,50.33333333,8.333333333,0,3,6,0.333333333,0,0,0,0
2012_04_CLE_BAL,2012,4,CLE,REG,0,1,1,1,1,0,0,40,19,19,4,6,0,0,0,0,0,17,0,3,2,5,10,50,7,0,0,27,77,17,0.35,0.65,0,0,0,0,1,0,0,4,0,'0-4-0,0,0,1.5,1.5,0.75,0.75,0.75,0,47.75,11,4.75,3.25,6,0.25,0,0,0,0
2012_05_CLE_NYG,2012,5,CLE,REG,0,1,1,1,0,1,0,34,26,26,0,1,0,0,0,0,0,41,0,5,2,6,6,37,2,2,0,32,71,15,0.45,0.52,0,0,0,0,1,0,0,5,0,'0-5-0,0,0,1.4,1.4,0.8,0.6,0.8,0,45,14,9,2.6,5,0.2,0,0,0,0
2012_06_CIN_CLE,2012,6,CLE,REG,0,3,2,1,1,1,1,43,10,0,2,2,1,0,0,0,0,25,6,3,1,7,6,46,7,0,2,20,68,18,0.29,0.68,1,0,0,0,0,0,1,5,0,'1-5-0,0.167,0,1.666666667,1.5,0.833333333,0.666666667,0.833333333,0.166666667,44.66666667,13.33333333,7.5,2.5,4.5,0.333333333,0,0,0,0
2012_07_CLE_IND,2012,7,CLE,REG,0,0,1,1,1,0,0,48,9,0,3,7,0,0,0,0,0,17,0,2,1,3,7,32,5,0,0,37,69,11,0.54,0.46,0,0,0,0,1,0,1,6,0,'1-6-0,0.143,0,1.428571429,1.428571429,0.857142857,0.714285714,0.714285714,0.142857143,45.14285714,12.71428571,6.428571429,2.571428571,4.857142857,0.285714286,0,0,0,0
2012_08_SD_CLE,2012,8,CLE,REG,0,0,1,1,1,0,0,40,16,0,1,3,0,0,0,0,0,6,0,0,2,2,1,34,6,0,1,34,69,10,0.49,0.49,1,0,0,0,0,0,2,6,0,'2-6-0,0.25,0,1.25,1.375,0.875,0.75,0.625,0.125,44.5,13.125,5.625,2.375,4.625,0.25,0,0,0,0
2012_09_BAL_CLE,2012,9,CLE,REG,0,0,0,0,0,0,0,40,18,0,1,1,0,0,0,0,0,25,0,2,1,6,4,26,7,1,0,36,63,16,0.57,0.41,0,1,0,0,0,0,2,7,0,'2-7-0,0.222,0,1.111111111,1.222222222,0.777777778,0.666666667,0.555555556,0.111111111,44,13.66666667,5,2.222222222,4.222222222,0.222222222,0,0,0,0
2012_11_CLE_DAL,2012,11,CLE,REG,0,0,1,1,1,0,0,55,8,4,7,9,0,0,0,0,0,23,0,2,3,6,13,57,7,0,0,21,78,18,0.27,0.73,0,0,0,0,1,0,2,8,0,'2-8-0,0.2,0,1,1.2,0.8,0.7,0.5,0.1,45.1,13.1,4.9,2.7,4.7,0.2,0,0,0,0
2012_12_PIT_CLE,2012,12,CLE,REG,0,3,7,5,7,0,1,38,11,1,1,1,0,0,0,0,0,8,0,2,0,5,10,35,6,0,0,20,55,13,0.36,0.64,1,0,0,0,0,0,3,8,0,'3-8-0,0.273,0,1.181818182,1.727272727,1.181818182,1.272727273,0.454545455,0.181818182,44.45454545,12.90909091,4.545454545,2.545454545,4.363636364,0.181818182,0,0,0,0
2012_13_CLE_OAK,2012,13,CLE,REG,0,1,1,0,1,0,0,52,3,0,1,1,0,0,0,0,0,17,0,2,2,5,4,52,5,0,3,17,72,14,0.24,0.72,0,0,0,1,0,0,4,8,0,'4-8-0,0.333,0,1.166666667,1.666666667,1.083333333,1.25,0.416666667,0.166666667,45.08333333,12.08333333,4.166666667,2.416666667,4.083333333,0.166666667,0,0,0,0
2012_14_KC_CLE,2012,14,CLE,REG,0,1,0,0,0,0,0,35,12,0,5,8,0,0,0,0,0,13,0,1,1,7,6,26,7,0,0,26,52,16,0.5,0.5,1,0,0,0,0,0,5,8,0,'5-8-0,0.385,0,1.153846154,1.538461538,1,1.153846154,0.384615385,0.153846154,44.30769231,12.07692308,3.846153846,2.615384615,4.384615385,0.153846154,0,0,0,0
2012_15_WAS_CLE,2012,15,CLE,REG,0,1,2,0,2,0,0,50,11,0,2,4,0,0,0,0,0,38,0,5,1,4,4,39,5,1,0,34,74,15,0.46,0.53,0,1,0,0,0,0,5,9,0,'5-9-0,0.357,0,1.142857143,1.571428571,0.928571429,1.214285714,0.357142857,0.142857143,44.71428571,12,3.571428571,2.571428571,4.357142857,0.142857143,0,0,0,0
2012_16_CLE_DEN,2012,16,CLE,REG,0,1,1,1,0,1,0,51,8,1,0,2,0,0,0,0,0,34,0,4,2,4,13,43,3,1,0,31,75,13,0.41,0.57,0,0,0,0,1,0,5,10,0,'5-10-0,0.333,0,1.133333333,1.533333333,0.933333333,1.133333333,0.4,0.133333333,45.13333333,11.73333333,3.4,2.4,4.2,0.133333333,0,0,0,0
2012_17_CLE_PIT,2012,17,CLE,REG,0,0,0,0,0,0,0,33,10,7,2,3,0,0,0,0,0,24,0,3,1,3,4,25,6,2,0,26,53,13,0.49,0.47,0,0,0,0,1,0,5,11,0,'5-11-0,0.312,0,1.0625,1.4375,0.875,1.0625,0.375,0.125,44.375,11.625,3.625,2.375,4.125,0.125,0,0,0,0
2012_01_DAL_NYG,2012,1,DAL,REG,0,0,1,1,1,0,0,36,12,11,3,5,0,0,0,0,0,17,0,2,1,5,2,35,4,0,0,19,54,12,0.35,0.65,0,0,0,1,0,0,1,0,0,'1-0-0,1,0,0,1,1,1,0,0,36,12,11,3,5,0,0,0,0,0
2012_02_DAL_SEA,2012,2,DAL,REG,0,0,1,0,0,1,0,28,28,6,2,4,0,0,0,0,0,21,0,3,2,2,6,22,4,0,0,41,63,11,0.65,0.35,0,0,0,0,1,0,1,1,0,'1-1-0,0.5,0,0,1,0.5,0.5,0.5,0,32,20,8.5,2.5,4.5,0,0,0,0,0
2012_03_TB_DAL,2012,3,DAL,REG,0,1,2,0,2,0,0,35,7,1,2,6,0,0,0,0,0,10,0,1,1,5,10,30,8,0,0,25,55,15,0.45,0.55,1,0,0,0,0,0,2,1,0,'2-1-0,0.667,0,0.333333333,1.333333333,0.333333333,1,0.333333333,0,33,15.66666667,6,2.333333333,5,0,0,0,0,0
2012_04_CHI_DAL,2012,4,DAL,REG,0,0,1,1,1,0,0,39,8,3,2,4,0,0,0,0,0,22,0,4,2,4,4,26,3,2,0,26,54,13,0.48,0.48,0,1,0,0,0,0,2,2,0,'2-2-0,0.5,0,0.25,1.25,0.5,1,0.25,0,34.5,13.75,5.25,2.25,4.75,0,0,0,0,0
2012_06_DAL_BAL,2012,6,DAL,REG,0,0,0,0,0,0,0,32,8,8,1,3,0,0,0,0,0,31,0,4,1,7,7,27,3,1,0,21,49,15,0.43,0.55,0,0,0,0,1,0,2,3,0,'2-3-0,0.4,0,0.2,1,0.4,0.8,0.2,0,34,12.6,5.8,2,4.4,0,0,0,0,0
2012_07_DAL_CAR,2012,7,DAL,REG,0,1,1,1,0,1,0,32,13,0,2,5,0,0,0,0,0,14,0,2,0,6,5,38,6,0,1,21,60,14,0.35,0.63,0,0,0,1,0,0,3,3,0,'3-3-0,0.5,0,0.333333333,1,0.5,0.666666667,0.333333333,0,33.66666667,12.66666667,4.833333333,2,4.5,0,0,0,0,0
2012_08_NYG_DAL,2012,8,DAL,REG,0,1,2,2,2,1,0,39,11,1,1,4,0,0,0,0,0,23,0,2,5,5,3,30,6,0,0,28,58,18,0.48,0.52,0,1,0,0,0,0,3,4,0,'3-4-0,0.429,0,0.428571429,1.142857143,0.714285714,0.857142857,0.428571429,0,34.42857143,12.42857143,4.285714286,1.857142857,4.428571429,0,0,0,0,0
2012_09_DAL_ATL,2012,9,DAL,REG,0,0,1,0,1,0,0,48,5,0,3,6,0,0,0,0,0,19,0,1,6,4,4,37,2,0,0,26,63,13,0.41,0.59,0,0,0,0,1,0,3,5,0,'3-5-0,0.375,0,0.375,1.125,0.625,0.875,0.375,0,36.125,11.5,3.75,2,4.625,0,0,0,0,0
2012_10_DAL_PHI,2012,10,DAL,REG,0,1,1,1,1,0,0,52,4,0,2,6,2,0,0,0,0,31,12,3,1,7,15,42,7,0,1,23,66,18,0.35,0.64,0,0,0,1,0,0,4,5,0,'4-5-0,0.444,0,0.444444444,1.111111111,0.666666667,0.888888889,0.333333333,0,37.88888889,10.66666667,3.333333333,2,4.777777778,0.222222222,0,0,0,0
2012_11_CLE_DAL,2012,11,DAL,REG,0,0,2,1,2,0,0,50,9,3,2,5,0,0,0,0,0,20,0,2,2,5,0,37,5,0,0,33,70,14,0.47,0.53,1,0,0,0,0,0,5,5,0,'5-5-0,0.5,0,0.4,1.2,0.7,1,0.3,0,39.1,10.5,3.3,2,4.8,0.2,0,0,0,0
2012_12_WAS_DAL,2012,12,DAL,REG,0,1,0,0,0,0,0,44,11,3,3,7,0,0,0,0,0,38,0,5,1,7,4,30,5,1,0,31,62,18,0.5,0.48,0,1,0,0,0,0,5,6,0,'5-6-0,0.455,0,0.454545455,1.090909091,0.636363636,0.909090909,0.272727273,0,39.54545455,10.54545455,3.272727273,2.090909091,5,0.181818182,0,0,0,0
